Core.u	Object.GreaterGreater_IntInt	>>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GreaterGreaterGreater_IntInt	>>>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Less_IntInt	<	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Greater_IntInt	>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.LessEqual_IntInt	<=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GreaterEqual_IntInt	>=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.EqualEqual_IntInt	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_IntInt	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.And_IntInt	&	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Xor_IntInt	^	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Or_IntInt	|	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.MultiplyEqual_IntFloat	*=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.DivideEqual_IntFloat	/=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AddEqual_IntInt	+=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractEqual_IntInt	-=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AddAdd_PreInt	++	70	11	7	0x00423411	Final|PreOperator|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractSubtract_PreInt	--	70	11	7	0x00423411	Final|PreOperator|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AddAdd_Int	++	70	11	7	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractSubtract_Int	--	70	11	7	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.Rand	Rand	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Min	Min	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.Max	Max	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.Clamp	Clamp	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.ToHex	ToHex	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Subtract_PreFloat	-	70	11	7	0x00023411	Final|PreOperator|Native|Operator|Static|Public
Core.u	Object.MultiplyMultiply_FloatFloat	**	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_FloatFloat	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Divide_FloatFloat	/	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Percent_FloatFloat	%	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Add_FloatFloat	+	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Subtract_FloatFloat	-	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Less_FloatFloat	<	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Greater_FloatFloat	>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.LessEqual_FloatFloat	<=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GreaterEqual_FloatFloat	>=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.EqualEqual_FloatFloat	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.ComplementEqual_FloatFloat	~=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_FloatFloat	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.MultiplyEqual_FloatFloat	*=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.DivideEqual_FloatFloat	/=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AddEqual_FloatFloat	+=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractEqual_FloatFloat	-=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.Abs	Abs	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Sin	Sin	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Asin	Asin	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Cos	Cos	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Acos	Acos	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Tan	Tan	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Atan	Atan	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Atan2	Atan2	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.Exp	Exp	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Loge	Loge	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Sqrt	Sqrt	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Square	Square	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.FRand	FRand	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.FMin	FMin	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.FMax	FMax	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.FClamp	FClamp	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.Lerp	Lerp	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.Round	Round	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.FFloor	FFloor	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.FCeil	FCeil	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.FCubicInterp	FCubicInterp	90	47	27	0x00022401	Final|Native|Static|Public
Core.u	Object.FInterpEaseIn	FInterpEaseIn	95	52	32	0x00022003	Final|Defined|Static|Public
Core.u	Object.FInterpEaseOut	FInterpEaseOut	100	57	37	0x00022003	Final|Defined|Static|Public
Core.u	Object.FInterpEaseInOut	FInterpEaseInOut	85	38	22	0x00022401	Final|Native|Static|Public
Core.u	Object.RandRange	RandRange	94	47	31	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.FPctByRange	FPctByRange	97	54	34	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.FInterpTo	FInterpTo	85	38	22	0x00022401	Final|Native|Static|Public
Core.u	Object.FInterpConstantTo	FInterpConstantTo	85	38	22	0x00022401	Final|Native|Static|Public
Core.u	Object.Subtract_PreVector	-	70	11	7	0x00023411	Final|PreOperator|Native|Operator|Static|Public
Core.u	Object.Multiply_VectorFloat	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_FloatVector	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_VectorVector	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Divide_VectorFloat	/	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Add_VectorVector	+	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Subtract_VectorVector	-	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.LessLess_VectorRotator	<<	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GreaterGreater_VectorRotator	>>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.EqualEqual_VectorVector	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_VectorVector	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Dot_VectorVector	Dot	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Cross_VectorVector	Cross	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.MultiplyEqual_VectorFloat	*=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.MultiplyEqual_VectorVector	*=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.DivideEqual_VectorFloat	/=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AddEqual_VectorVector	+=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractEqual_VectorVector	-=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.VSize	VSize	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.VSize2D	VSize2D	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.VSizeSq	VSizeSq	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.VSizeSq2D	VSizeSq2D	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Normal	Normal	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.VLerp	VLerp	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.VSmerp	VSmerp	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.VRand	VRand	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.VRandCone	VRandCone	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.VRandCone2	VRandCone2	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.MirrorVectorByNormal	MirrorVectorByNormal	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.ProjectOnTo	ProjectOnTo	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.IsZero	IsZero	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.VInterpTo	VInterpTo	85	38	22	0x00022401	Final|Native|Static|Public
Core.u	Object.ClampLength	ClampLength	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.NoZDot	NoZDot	142	131	79	0x00020103	Final|Defined|Simulated|Public
Core.u	Object.InCylinder	InCylinder	229	258	166	0x00824103	Final|Defined|Simulated|HasOptionalParms|Public|HasDefaults
Core.u	Object.EqualEqual_RotatorRotator	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_RotatorRotator	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_RotatorFloat	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_FloatRotator	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Divide_RotatorFloat	/	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.MultiplyEqual_RotatorFloat	*=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.DivideEqual_RotatorFloat	/=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.Add_RotatorRotator	+	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Subtract_RotatorRotator	-	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.AddEqual_RotatorRotator	+=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractEqual_RotatorRotator	-=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.ClockwiseFrom_IntInt	ClockwiseFrom	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GetAxes	GetAxes	85	38	22	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.GetUnAxes	GetUnAxes	85	38	22	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.RotRand	RotRand	71	12	8	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.OrthoRotation	OrthoRotation	80	29	17	0x00022401	Final|Native|Static|Public
Core.u	Object.Normalize	Normalize	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.RLerp	RLerp	86	39	23	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.RSmerp	RSmerp	86	39	23	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.RTransform	RTransform	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.RInterpTo	RInterpTo	91	48	28	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.NormalizeRotAxis	NormalizeRotAxis	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.RDiff	RDiff	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.RSize	RSize	199	224	136	0x00022003	Final|Defined|Static|Public
Core.u	Object.ClampRotAxis	ClampRotAxis	171	176	108	0x00422103	Final|Defined|Simulated|Static|Public|HasOutParms
Core.u	Object.ClampRotAxisFromBase	ClampRotAxisFromBase	171	172	108	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.ClampRotAxisFromRange	ClampRotAxisFromRange	148	137	85	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.SClampRotAxis	SClampRotAxis	465	618	402	0x00422103	Final|Defined|Simulated|Static|Public|HasOutParms
Core.u	Object.MakeRotator	MakeRotator	142	135	79	0x00822003	Final|Defined|Static|Public|HasDefaults
Core.u	Object.Concat_StrStr	$	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.At_StrStr	@	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Less_StrStr	<	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Greater_StrStr	>	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.LessEqual_StrStr	<=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GreaterEqual_StrStr	>=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.EqualEqual_StrStr	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_StrStr	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.ComplementEqual_StrStr	~=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.ConcatEqual_StrStr	$=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.AtEqual_StrStr	@=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.SubtractEqual_StrStr	-=	75	20	12	0x00423401	Final|Native|Operator|Static|Public|HasOutParms
Core.u	Object.Len	Len	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.InStr	InStr	93	50	30	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.Mid	Mid	81	30	18	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.Left	Left	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.Right	Right	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.Caps	Caps	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Locs	Locs	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Chr	Chr	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Asc	Asc	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Repl	Repl	86	39	23	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.Split	Split	162	147	99	0x00026003	Final|Defined|Static|HasOptionalParms|Public
Core.u	Object.GetRightMost	GetRightMost	160	141	97	0x00022003	Final|Defined|Static|Public
Core.u	Object.JoinArray	JoinArray	230	239	167	0x00426003	Final|Defined|Static|HasOptionalParms|Public|HasOutParms
Core.u	Object.ParseStringIntoArray	ParseStringIntoArray	85	38	22	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.SplitString	SplitString	111	76	48	0x00026003	Final|Defined|Static|HasOptionalParms|Public
Core.u	Object.PathName	PathName	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.EqualEqual_ObjectObject	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_ObjectObject	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.EqualEqual_InterfaceInterface	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_InterfaceInterface	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.ClassIsChildOf	ClassIsChildOf	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.IsA	IsA	70	11	7	0x00020401	Final|Native|Public
Core.u	Object.EqualEqual_NameName	==	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.NotEqual_NameName	!=	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Multiply_MatrixMatrix	*	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.TransformVector	TransformVector	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.InverseTransformVector	InverseTransformVector	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.TransformNormal	TransformNormal	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.InverseTransformNormal	InverseTransformNormal	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.MakeRotationTranslationMatrix	MakeRotationTranslationMatrix	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.MakeRotationMatrix	MakeRotationMatrix	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.MatrixGetRotator	MatrixGetRotator	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.MatrixGetOrigin	MatrixGetOrigin	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.MatrixGetAxis	MatrixGetAxis	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatProduct	QuatProduct	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatDot	QuatDot	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatInvert	QuatInvert	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatRotateVector	QuatRotateVector	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatFindBetween	QuatFindBetween	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatFromAxisAndAngle	QuatFromAxisAndAngle	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatFromRotator	QuatFromRotator	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatToRotator	QuatToRotator	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.QuatSlerp	QuatSlerp	86	39	23	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.Add_QuatQuat	+	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Subtract_QuatQuat	-	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Add_Vector2DVector2D	+	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.Subtract_Vector2DVector2D	-	75	20	12	0x00023401	Final|Native|Operator|Static|Public
Core.u	Object.GetRangeValueByPct	GetRangeValueByPct	130	111	67	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.GetRangePctByValue	GetRangePctByValue	185	202	122	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.GetMappedRangeValue	GetMappedRangeValue	80	29	17	0x00022501	Final|Simulated|Native|Static|Public
Core.u	Object.vect2d	vect2d	120	97	57	0x00822003	Final|Defined|Static|Public|HasDefaults
Core.u	Object.EvalInterpCurveFloat	EvalInterpCurveFloat	75	20	12	0x00020401	Final|Native|Public
Core.u	Object.EvalInterpCurveVector	EvalInterpCurveVector	75	20	12	0x00020401	Final|Native|Public
Core.u	Object.EvalInterpCurveVector2D	EvalInterpCurveVector2D	75	20	12	0x00020401	Final|Native|Public
Core.u	Object.Subtract_ColorColor	-	178	195	115	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.Multiply_FloatColor	*	145	138	82	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.Multiply_ColorFloat	*	145	138	82	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.Add_ColorColor	+	178	195	115	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.MakeColor	MakeColor	165	174	102	0x00826003	Final|Defined|Static|HasOptionalParms|Public|HasDefaults
Core.u	Object.LerpColor	LerpColor	551	800	488	0x00822003	Final|Defined|Static|Public|HasDefaults
Core.u	Object.MakeLinearColor	MakeLinearColor	164	173	101	0x00822003	Final|Defined|Static|Public|HasDefaults
Core.u	Object.ColorToLinearColor	ColorToLinearColor	177	170	114	0x00022003	Final|Defined|Static|Public
Core.u	Object.Multiply_LinearColorFloat	*	145	138	82	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.Subtract_LinearColorLinearColor	-	178	195	115	0x00023003	Final|Defined|Operator|Static|Public
Core.u	Object.LogInternal	LogInternal	76	21	13	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.WarnInternal	WarnInternal	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.Localize	Localize	80	29	17	0x00022400	Native|Static|Public
Core.u	Object.ParseLocalizedPropertyPath	ParseLocalizedPropertyPath	142	111	79	0x00022003	Final|Defined|Static|Public
Core.u	Object.ScriptTrace	ScriptTrace	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.DebugBreak	DebugBreak	82	27	19	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.GetFuncName	GetFuncName	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.SetUTracing	SetUTracing	70	11	7	0x00022401	Final|Native|Static|Public
Core.u	Object.IsUTracing	IsUTracing	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.GotoState	GotoState	89	42	26	0x00024401	Final|Native|HasOptionalParms|Public
Core.u	Object.IsInState	IsInState	76	21	13	0x00024401	Final|Native|HasOptionalParms|Public
Core.u	Object.IsChildState	IsChildState	75	20	12	0x00020401	Final|Native|Public
Core.u	Object.GetStateName	GetStateName	65	2	2	0x00020401	Final|Native|Public
Core.u	Object.PushState	PushState	76	21	13	0x00024401	Final|Native|HasOptionalParms|Public
Core.u	Object.PopState	PopState	71	12	8	0x00024401	Final|Native|HasOptionalParms|Public
Core.u	Object.DumpStateStack	DumpStateStack	65	2	2	0x00020401	Final|Native|Public
Core.u	Object.BeginState	BeginState	66	3	3	0x00020800	Event|Public
Core.u	Object.EndState	EndState	66	3	3	0x00020800	Event|Public
Core.u	Object.PushedState	PushedState	66	3	3	0x00020800	Event|Public
Core.u	Object.PoppedState	PoppedState	66	3	3	0x00020800	Event|Public
Core.u	Object.PausedState	PausedState	66	3	3	0x00020800	Event|Public
Core.u	Object.ContinuedState	ContinuedState	66	3	3	0x00020800	Event|Public
Core.u	Object.Enable	Enable	70	11	7	0x00020401	Final|Native|Public
Core.u	Object.Disable	Disable	70	11	7	0x00020401	Final|Native|Public
Core.u	Object.GetEnum	GetEnum	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.DynamicLoadObject	DynamicLoadObject	81	30	18	0x00026401	Final|Native|Static|HasOptionalParms|Public
Core.u	Object.FindObject	FindObject	75	20	12	0x00022401	Final|Native|Static|Public
Core.u	Object.SaveConfig	SaveConfig	65	2	2	0x00020401	Final|Native|Public
Core.u	Object.StaticSaveConfig	StaticSaveConfig	65	2	2	0x00022401	Final|Native|Static|Public
Core.u	Object.GetPerObjectConfigSections	GetPerObjectConfigSections	95	48	32	0x00426401	Final|Native|Static|HasOptionalParms|Public|HasOutParms
Core.u	Object.PointDistToLine	PointDistToLine	86	39	23	0x00424401	Final|Native|HasOptionalParms|Public|HasOutParms
Core.u	Object.PointDistToSegment	PointDistToSegment	86	39	23	0x00424401	Final|Native|HasOptionalParms|Public|HasOutParms
Core.u	Object.PointDistToPlane	PointDistToPlane	247	300	184	0x00c24103	Final|Defined|Simulated|HasOptionalParms|Public|HasOutParms|HasDefaults
Core.u	Object.PointProjectToPlane	PointProjectToPlane	85	38	22	0x00022401	Final|Native|Static|Public
Core.u	Object.GetDotDistance	GetDotDistance	90	47	27	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.GetAngularDistance	GetAngularDistance	90	47	27	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.GetAngularFromDotDist	GetAngularFromDotDist	75	20	12	0x00422401	Final|Native|Static|Public|HasOutParms
Core.u	Object.GetAngularDegreesFromRadians	GetAngularDegreesFromRadians	146	131	83	0x00422103	Final|Defined|Simulated|Static|Public|HasOutParms
Core.u	Object.GetHeadingAngle	GetHeadingAngle	154	135	91	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.FindDeltaAngle	FindDeltaAngle	179	160	116	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.UnwindHeading	UnwindHeading	152	113	89	0x00022103	Final|Defined|Simulated|Static|Public
Core.u	Object.FloatToByte	FloatToByte	204	173	141	0x00024103	Final|Defined|Simulated|HasOptionalParms|Public
Core.u	Object.ByteToFloat	ByteToFloat	120	73	57	0x00024103	Final|Defined|Simulated|HasOptionalParms|Public
Core.u	Object.IsPendingKill	IsPendingKill	65	2	2	0x00020401	Final|Native|Public
